Datum,Adress,Kommun,Område,Slutpris/Sistabud,Pris,Boarea,Rum
2025-03-07,Höjdvägen 3C,Nacka,Eknäs,Slutpris,2800000,73.5,3.0
2025-03-07,Sätunavägen 18D,Sigtuna,Centrala Märsta,Slutpris,1600000,89.5,4.0
2025-03-07,Kabelverksgatan 60,Stockholm,Älvsjö,Slutpris,3100000,52.0,2.0
2025-03-07,Essinge Brogata 23,Stockholm,Lilla Essingen,Slutpris,4100000,50.0,2.0
2025-03-07,Birger Jarlsgatan 115B,Stockholm,Vasastan,Slutpris,7200000,59.0,2.0
2025-03-07,Bäverbäcksgränd 84,Stockholm,Snösätra,Slutpris,1995000,90.5,4.0
2025-03-07,Tellusgatan 4C,Stockholm,Midsommarkransen,Slutpris,2900000,46.0,2.0
2025-03-07,Rörläggarvägen 7,Stockholm,Abrahamsberg,Slutpris,2600000,42.0,2.0
2025-03-07,Oskarslundsbacken 7,Stockholm,Liljeholmskajen,Slutpris,7600000,104.0,4.0
2025-03-07,Mjölnerbacken 66,Sundbyberg,Rissne,Slutpris,2450000,63.0,2.0
2025-03-07,Färsnagatan 10B,Norrtälje,Färsna,Slutpris,1995000,70.0,3.0
2025-03-07,Brännkyrkagatan 119,Stockholm,Södermalm,Slutpris,2550000,21.0,1.0
2025-03-07,Centralvägen 16,Upplands Väsby,Centrala,Slutpris,2875000,79.0,3.0
2025-03-07,Domarvägen 11,Huddinge,Centrala Huddinge,Slutpris,2100000,57.0,2.0
2025-03-07,Gjutarplan 2,Järfälla,Kallhäll,Slutpris,1700000,40.5,2.0
2025-03-07,Minutgränd 47,Järfälla,Jakobsberg,Sista bud,1900000,61.5,2.0
2025-03-07,Kocksgatan 40,Stockholm,Södermalm,Slutpris,4000000,41.0,2.0
2025-03-07,Flygarevägen 28,Sollentuna,Häggvik,Slutpris,4150000,70.7,4.0
2025-03-07,Hasselstigen 4,Solna,Råsunda,Slutpris,4130000,70.0,3.0
2025-03-07,Birger Jarlsgatan 112,Stockholm,Östermalm,Slutpris,14000000,125.0,4.0
2025-03-07,Allévägen 9,Vallentuna,Centrum,Sista bud,2100000,62.0,3.0
2025-03-07,Pilotgatan 19,Stockholm,Skarpnäck,Slutpris,2220000,61.5,2.0
2025-03-07,Klintbacken 56A,Stockholm,Bromma,Slutpris,3195000,56.0,2.5
2025-03-07,Metargatan 5,Stockholm,Sofia,Slutpris,4000000,32.0,2.0
2025-03-07,Masugnsvägen 50,Stockholm,Bromma,Slutpris,3365000,51.0,2.0
2025-03-07,Tomtebogatan 13B,Stockholm,Birkastan,Slutpris,5350000,41.0,2.0
2025-03-07,Kronobergsgatan 21,Stockholm,Kungsholmen,Slutpris,10600000,81.0,3.0
2025-03-07,Emmy Rappes gata 2,Stockholm,Vasastan,Slutpris,11100000,84.0,3.5
2025-03-07,Strandliden 39,Stockholm,Hässelby Strand,Slutpris,3757500,79.0,3.0
2025-03-07,Esplanaden 12C,Norrtälje,Grossgärdet,Slutpris,1565000,53.5,2.0
2025-03-07,Järnvägsgatan 70,Sundbyberg,Sundbyberg/Duvbo,Sista bud,3025000,53.0,1.5
2025-03-07,Strömkarlsvägen 84,Stockholm,Smedslätten,Slutpris,5350000,59.0,3.0
2025-03-07,Svartviksslingan 94,Stockholm,Minneberg,Slutpris,4100000,63.5,2.0
2025-03-07,Kvarnholmsvägen 98,Nacka,Kvarnholmen,Slutpris,3600000,52.0,2.0
2025-03-07,Johan Tillanders väg 39,Stockholm,Bromma,Slutpris,2075000,45.0,2.0
2025-03-07,Forskningsringen 88,Sundbyberg,Ursvik,Slutpris,2500000,53.5,2.0
2025-03-07,Ringvägen 155A,Stockholm,Södermalm Katarina,Slutpris,4500000,41.0,1.5
2025-03-07,Cirkelvägen 24,Stockholm,Gubbängen,Slutpris,3500000,85.0,4.0
2025-03-07,Hästholmsvägen 33,Nacka,Saltsjöqvarn,Slutpris,13000000,137.0,5.0
2025-03-07,Långholmsgatan 7,Stockholm,Södermalm,Slutpris,6600000,58.0,2.0
2025-03-07,Tegvägen 22A,Tyresö,Sofieberg,Sista bud,4500000,113.5,4.0
2025-03-07,Kista Alléväg 37,Stockholm,Kista Gård,Slutpris,2300000,67.0,3.0
2025-03-07,Tegnérgatan 55A,Stockholm,Vasastan,Slutpris,3900000,35.0,1.5
2025-03-07,Kristinebergs Strand 29,Stockholm,Kristineberg,Slutpris,7300000,70.5,3.0
2025-03-07,Götgatan 122,Stockholm,Södermalm,Slutpris,8700000,105.0,5.0
2025-03-07,Lundagatan 50,Stockholm,Södermalm Högalid,Slutpris,4375000,35.0,2.0
2025-03-07,Alängsgränd 2,Tyresö,Tyresö Strand,Slutpris,4200000,80.0,3.0
2025-03-07,Vallavägen 197,Haninge,Handen,Slutpris,1650000,86.0,3.0
2025-03-07,Noras väg 1C,Botkyrka,Norsborg,Slutpris,1550000,53.0,2.0
2025-03-07,Lindhagensgatan 139,Stockholm,Kungsholmen,Slutpris,4720000,49.5,2.0
2025-03-06,Slussbrovägen 16,Österåker,Åkersberga,Slutpris,2600000,107.0,4.0
2025-03-06,Vattugatan 3B,Sundbyberg,Centrala Sundbyberg,Slutpris,2500000,41.6,1.0
2025-03-06,Kanalvägen 2B,Österåker,Österåkers kommun,Slutpris,3195000,75.0,3.0
2025-03-06,Turbinvägen 5B,Nacka,Järla Sjö,Slutpris,3400000,54.0,2.0
2025-03-06,Sandfjärdsgatan 25,Stockholm,Årsta,Slutpris,2500000,58.0,2.0
2025-03-06,Vitalisvägen 4,Stockholm,Kungsholmen,Slutpris,4000000,43.0,2.0
2025-03-06,Fridhemsgatan 10A,Stockholm,Kungsholmen,Slutpris,8650000,78.0,3.0
2025-03-06,Kungsängsvägen 12,Österåker,Åkersberga,Slutpris,3950000,78.0,3.0
2025-03-06,Bergakungsvägen 12,Huddinge,Snättringe,Slutpris,3100000,91.0,4.0
2025-03-06,Birger Jarlsgatan 104F,Stockholm,Östermalm,Slutpris,4450000,39.0,2.0
2025-03-06,Sandfjärdsgatan 12,Stockholm,Årsta,Slutpris,4200000,88.0,4.0
2025-03-06,Blanchegatan 4,Stockholm,Gärdet,Slutpris,6200000,56.0,2.0
2025-03-06,Kocksgatan 55,Stockholm,Södermalm,Slutpris,6010000,56.0,2.0
2025-03-06,Sjödalsvägen 17,Huddinge,Huddinge Centrum,Slutpris,2600000,51.0,2.0
2025-03-06,Ernst Ahlgrens väg 4,Stockholm,Kungsholmen,Slutpris,3285000,34.0,1.0
2025-03-06,Midsommarvägen 23,Stockholm,Midsommarkransen,Slutpris,3100000,44.0,2.0
2025-03-06,Tomtebogatan 42,Stockholm,Birkastan,Slutpris,5620000,43.0,2.0
2025-03-06,Svandammsvägen 3,Stockholm,Midsommarkransen,Slutpris,2790000,35.5,1.5
2025-03-06,Bergsgatan 26,Stockholm,Kungsholmen,Sista bud,4600000,46.0,2.0
2025-03-06,Björkbacksvägen 36,Stockholm,Bromma,Slutpris,3200000,64.0,3.0
2025-03-06,Ugglevägen 7,Sollentuna,Häggvik,Slutpris,2850000,62.0,2.0
2025-03-06,Svartviksslingan 11,Stockholm,Bromma,Slutpris,6450000,91.0,4.0
2025-03-06,Roslagsgatan 19,Stockholm,Vasastan,Slutpris,19550000,121.0,4.0
2025-03-06,Infanterigatan 6,Solna,Gamla Huvudsta,Slutpris,2470000,44.5,1.0
2025-03-06,Bergsunds Strand 25,Stockholm,Hornstull,Slutpris,6600000,60.0,2.0
2025-03-06,Finn Malmgrens väg 69,Stockholm,Johanneshov,Slutpris,2495000,38.0,2.0
2025-03-06,Ormingeringen 47A,Nacka,Västra Orminge,Slutpris,2750000,91.0,3.0
2025-03-06,Sickla Kanalgata 71,Stockholm,Hammarby Sjöstad,Sista bud,5200000,65.0,2.0
2025-03-06,Pyrolavägen 56,Lidingö,Skärsätra,Slutpris,2995000,59.5,2.0
2025-03-06,Elgentorpsvägen 16,Botkyrka,Tullinge,Slutpris,3195000,95.0,3.0
2025-03-06,Astrakangatan 99,Stockholm,Hässelby,Slutpris,1795000,55.0,3.0
2025-03-06,Teknologgatan 8C,Stockholm,Vasastan,Slutpris,8350000,61.0,1.5
2025-03-06,Östgötagatan 26,Stockholm,Södermalm,Slutpris,4900000,55.0,2.0
2025-03-06,Sulitelmavägen 14B,Stockholm,Bromma,Slutpris,2900000,41.5,2.0
2025-03-06,Strindbergsgatan 44,Stockholm,Östermalm,Slutpris,3975000,33.0,2.0
2025-03-06,Sankt Göransgatan 153,Stockholm,Kungsholmen,Slutpris,2455000,22.5,1.0
2025-03-06,Bäckvägen 63,Stockholm,Midsommarkransen,Slutpris,3300000,46.0,2.0
2025-03-06,Johan Enbergs väg 60,Solna,Västra Skogen,Slutpris,3225000,52.0,1.0
2025-03-06,Åkerbyvägen 82,Täby,Täby Centrum,Slutpris,2395000,54.0,2.0
2025-03-06,Wallingatan 31,Stockholm,Norrmalm,Slutpris,16095000,121.0,4.0
2025-03-06,Sörgården 148,Vallentuna,Sörgården,Slutpris,1280000,36.5,1.0
2025-03-06,Möckelvägen 1,Stockholm,Årsta,Slutpris,3315000,47.0,2.0
2025-03-06,Sankt Göransgatan 70,Stockholm,Fridhemsplan,Slutpris,4530000,42.0,2.0
2025-03-06,Harpsundsvägen 84B,Stockholm,Högdalen,Slutpris,3275000,82.0,4.0
2025-03-06,Turebergs Allé 5,Sollentuna,Tureberg,Slutpris,4495000,84.6,3.0
2025-03-06,Tomtebogatan 9,Stockholm,Vasastan,Slutpris,7300000,55.0,2.0
2025-03-06,Skrinvägen 11,Stockholm,Gubbängen,Slutpris,2300000,55.0,2.0
2025-03-06,Tornslingan 35,Huddinge,Trångsund,Slutpris,1495000,35.0,1.0
2025-03-06,Kantatvägen 1,Nacka,Forum Nacka,Slutpris,3500000,73.5,3.0
2025-03-06,Essingeringen 22A,Stockholm,Stora Essingen,Slutpris,8800000,87.5,3.0
2025-03-06,Forskargränd 20,Sundbyberg,Ursvik,Slutpris,4450000,95.0,4.0
2025-03-06,Veckovägen 69,Järfälla,Jakobsberg,Slutpris,1480000,54.5,2.0
2025-03-06,Klädesvägen 38,Stockholm,Brommaplan,Slutpris,2900000,46.0,2.0
2025-03-06,Selebovägen 6,Stockholm,Enskede,Slutpris,3150000,52.0,2.0
2025-03-06,Aspnäsvägen 36,Järfälla,Jakobsberg,Slutpris,1325000,37.0,1.0
2025-03-06,Brännkyrkagatan 44,Stockholm,Stockholm Södermalm,Slutpris,2890000,21.0,1.0
2025-03-06,Kryddgränd 6,Stockholm,Hökarängen,Slutpris,3100000,103.0,3.5
2025-03-06,Radiusbacken 39,Stockholm,Telefonplan,Slutpris,2565000,39.0,2.0
2025-03-06,Högbergsgatan 59A,Stockholm,Södermalm,Slutpris,3500000,29.0,2.0
2025-03-06,Finngrundsvägen 3,Stockholm,Enskededalen,Slutpris,3150000,41.0,2.0
2025-03-06,Dalagatan 8,Stockholm,Vasastan Norrmalm,Slutpris,3465000,29.0,1.0
2025-03-06,Stenbockens gata 118,Haninge,Brandbergen,Slutpris,950000,66.0,2.0
2025-03-06,Orrfjärdsgränd 12,Stockholm,Årsta,Slutpris,3300000,60.0,2.0
2025-03-06,Idungatan 3,Stockholm,Vasastan,Slutpris,4500000,42.0,1.5
2025-03-06,Harpsundsvägen 85,Stockholm,Högdalen,Slutpris,2860000,80.0,4.0
2025-03-06,Jönåkersvägen 6,Stockholm,Enskede,Slutpris,3650000,74.0,3.0
2025-03-06,Lillhagsvägen 10,Stockholm,Hagsätra,Slutpris,2775000,90.0,4.0
2025-03-06,Lars Forssells gata 34,Stockholm,Hornsbergs Strand,Slutpris,10350000,102.0,4.0
2025-03-06,Odengatan 35,Stockholm,Vasastan,Slutpris,35000000,234.0,6.0
2025-03-06,Ormingeringen 20,Nacka,Västra Orminge,Slutpris,2100000,70.0,2.0
2025-03-06,Domarvägen 5,Huddinge,Centrala Huddinge,Slutpris,2050000,41.5,1.5
2025-03-06,Sågenvägen 28,Haninge,Vendelsö,Slutpris,2020000,63.0,2.0
2025-03-06,Finnboda Parkväg 10,Nacka,Finnboda,Slutpris,3250000,55.0,2.0
2025-03-06,Sirapsvägen 5,Stockholm,Hökarängen,Slutpris,2000000,35.0,2.0
2025-03-06,Hägerneholmsvägen 6A,Täby,Hägerneholm,Slutpris,1400000,26.0,1.0
2025-03-06,Svetsarvägen 9,Järfälla,Kallhäll,Sista bud,1595000,39.2,1.0
2025-03-06,Mariehällsvägen 8,Stockholm,Mariehäll,Slutpris,3300000,57.2,2.0
2025-03-06,Linnégatan 20,Stockholm,Östermalm,Slutpris,3700000,29.1,1.0
2025-03-06,Årstaskogs väg 9C,Stockholm,Årstaberg,Slutpris,3000000,46.0,2.0
2025-03-06,Auravägen 13,Danderyd,Djursholm,Slutpris,11000000,119.0,5.0
2025-03-06,Götgatan 96A,Stockholm,Södermalm,Slutpris,3470000,33.0,1.0
2025-03-06,Bennebolsgatan 34,Stockholm,Spånga Solhem,Slutpris,2300000,54.0,2.0
2025-03-06,Jonstorpsvägen 32,Solna,Huvudsta,Slutpris,3200000,66.0,2.0
2025-03-06,Tonvalsslingan 15,Stockholm,Telefonplan,Slutpris,2180000,27.0,2.0
2025-03-06,Kornettstigen 1,Upplands-Bro,Kungsängen,Slutpris,1500000,66.5,2.0
2025-03-06,Tegelviksgatan 47,Stockholm,Södermalm Katarina,Slutpris,6900000,94.0,3.0
2025-03-06,Sportflygargatan 5,Stockholm,Skarpnäck,Slutpris,3000000,77.0,3.0
2025-03-06,Jämtlandsgatan 107,Stockholm,Parkstad,Slutpris,3000000,65.0,3.0
2025-03-06,Borensvägen 16,Stockholm,Årsta,Slutpris,2895000,52.0,2.0
2025-03-06,Turbingränd 16,Järfälla,Kallhäll,Slutpris,4175000,128.5,6.0
2025-03-06,Sparfvenfeltsgatan 9,Stockholm,Hammarbyhöjden,Slutpris,3000000,43.0,2.0
2025-03-06,Maria Skolgata 93,Stockholm,Södermalm,Slutpris,3350000,27.0,1.0
2025-03-06,Axbergsgränd 3,Stockholm,Hagsätra,Slutpris,2100000,78.0,3.0
2025-03-06,Fredsgatan 5,Sundbyberg,Centrala Sundbyberg,Slutpris,4750000,56.0,3.5
2025-03-06,Algatan 3,Solna,Råsunda,Slutpris,5700000,102.5,4.0
2025-03-06,Kulfångsgatan 2,Haninge,Vendelsö,Slutpris,2500000,110.5,4.0
2025-03-06,Minutgränd 43,Järfälla,Jakobsberg,Slutpris,1795000,61.5,2.0
2025-03-06,Karen Blixens gata 13,Stockholm,Bromma,Slutpris,4540000,77.0,3.0
2025-03-06,Gustavslundsvägen 149E,Stockholm,Bromma Alvik,Slutpris,10700000,92.0,3.0
2025-03-06,Rådsvägen 7H,Huddinge,Kvarnbergsplan,Slutpris,1865000,38.2,1.0
2025-03-06,Sturegatan 19,Stockholm,Villastaden,Slutpris,9525000,73.0,3.0
2025-03-06,Sturegatan 47B,Sundbyberg,Centrala Sundbyberg,Slutpris,2900000,42.0,1.5
2025-03-06,Ringvägen 73,Haninge,Åby,Slutpris,1995000,92.0,4.0
2025-03-06,Frejgatan 72,Sigtuna,Märsta,Sista bud,1150000,72.0,3.0
2025-03-06,Nackabacken 11,Nacka,Centrala Nacka,Slutpris,5570000,80.0,3.0
2025-03-06,Gustafsvägen 4,Solna,Vasalund,Slutpris,3200000,48.0,2.0
2025-03-06,Slätbaksvägen 6,Stockholm,Årsta,Slutpris,2600000,44.5,2.0
2025-03-06,Optimusvägen 4C,Upplands Väsby,Centrala Väsby,Slutpris,2000000,55.0,2.0
2025-03-06,Hägerneholmsvägen 7B,Täby,Hägerneholm,Slutpris,1875000,41.0,2.0
2025-03-06,Ekensbergsvägen 118,Stockholm,Gröndal,Slutpris,2280000,25.0,1.0
2025-03-06,Magasinsgången 30,Nacka,Kvarnholmen,Sista bud,3600000,55.0,2.0
2025-03-06,Ulriksborgsgatan 9,Stockholm,Kungsholmen,Slutpris,3525000,40.0,1.5
2025-03-06,Veckovägen 44,Järfälla,Jakobsberg,Slutpris,1625000,59.5,2.0
2025-03-06,Karlslundsgatan 18,Södertälje,Bårstaberget,Slutpris,1340000,68.5,3.0
2025-03-06,Finnboda Kajväg 14D,Nacka,Finnboda Hamn,Slutpris,9225000,73.5,3.0
2025-03-06,Cedergrensvägen 20,Stockholm,Hägersten,Sista bud,2700000,35.0,2.0
2025-03-06,Ladugårdsgatan 4,Sundbyberg,Ursvik,Slutpris,3780000,85.0,4.0
2025-03-06,Trollesundsvägen 48,Stockholm,Bandhagen,Slutpris,2600000,77.0,3.0
2025-03-06,Sotingeplan 70,Stockholm,Spånga,Slutpris,1100000,64.0,2.0
2025-03-06,Honnörsgatan 14,Solna,Järvastaden,Slutpris,4925000,90.0,4.0
2025-03-06,Rubingatan 12,Norrtälje,Centrum,Slutpris,1725000,61.0,2.0
2025-03-06,Tollare Ängsväg 26,Nacka,Tollare,Slutpris,4925000,106.0,4.0
2025-03-06,Mörbylund 7A,Danderyd,Mörbylund,Slutpris,1995000,31.0,2.0
2025-03-06,Virkesvägen 9G,Stockholm,Hammarby Sjöstad,Slutpris,7400000,87.5,4.0
2025-03-06,Henriksdalsringen 91,Nacka,Henriksdal,Slutpris,3620000,81.0,3.0
2025-03-06,Hamngatan 19B,Nynäshamn,Stockholms Skärgård,Slutpris,1400000,55.0,2.0
2025-03-06,Koltrastvägen 2D,Täby,Näsbypark,Slutpris,2950000,60.0,2.0
2025-03-06,Skebokvarnsvägen 304,Stockholm,Högdalen,Slutpris,1610000,26.0,1.0
2025-03-06,Hammarby Allé 111,Stockholm,Hammarby Sjöstad,Slutpris,5500000,64.0,3.0
2025-03-06,Odenvägen 27,Haninge,Centrala Haninge,Slutpris,2200000,84.0,3.0
2025-03-06,Olshammarsgatan 56,Stockholm,Bandhagen,Slutpris,2300000,73.0,3.0
2025-03-06,Kolbäcksgränd 26,Stockholm,Bagarmossen,Slutpris,1925000,26.0,1.0
2025-03-06,Gaffelseglet 25,Haninge,Vega,Slutpris,2995000,69.0,3.0
2025-03-06,Folkungagatan 76,Stockholm,Södermalm Katarina,Slutpris,12720000,98.0,3.0
2025-03-06,Ursviksvägen 8,Sundbyberg,Centrala Sundbyberg,Slutpris,3500000,67.0,2.5
2025-03-06,Flygelgatan 4,Stockholm,Telefonplan,Slutpris,3200000,43.7,2.0
2025-03-06,Råsundavägen 172,Solna,Råsunda,Slutpris,2950000,41.0,2.0
2025-03-06,Torsplan 10,Stockholm,Vasastan,Slutpris,16800000,105.0,3.0
2025-03-06,Mejselvägen 42,Stockholm,Telefonplan,Slutpris,2700000,46.0,2.0
2025-03-06,Dartanjangs gata 68,Stockholm,Bromma Annedal,Slutpris,3250000,58.0,2.0
2025-03-06,Prästgårdsgatan 2,Sundbyberg,Sundbyberg Centrum,Slutpris,3450000,47.0,2.0
2025-03-05,Tegvägen 78,Järfälla,Järfälla kommun,Slutpris,1800000,65.0,2.0
2025-03-05,Västra Kasernvägen 6,Vaxholm,Vaxholms kommun,Slutpris,5200000,108.0,4.0
2025-03-05,Plogvägen 6,Solna,Råsunda,Slutpris,2400000,34.0,1.0
2025-03-05,Vålbergavägen 1,Järfälla,Järfälla kommun,Slutpris,3500000,103.0,5.0
2025-03-05,Nordenflychtsvägen 76,Stockholm,Kungsholmen,Slutpris,6150000,80.0,3.0
2025-03-05,Fågelsången 4,Sundbyberg,Sundbyberg/Duvbo,Slutpris,2550000,32.0,1.0
2025-03-05,Drottningholmsvägen 76,Stockholm,Kungsholmen,Slutpris,6800000,72.0,2.0
2025-03-05,Sadelgatan 10,Täby,Norrort,Slutpris,2450000,41.0,2.0
2025-03-05,Vidargatan 4,Stockholm,Vasastan,Slutpris,3950000,28.0,1.5
2025-03-05,Kronobergsgatan 30,Stockholm,Kungsholmen,Slutpris,7450000,67.0,3.0
2025-03-05,Hedenströms väg 13,Nacka,Tollare,Slutpris,5500000,93.0,4.0
2025-03-05,Mälarvyn 9,Ekerö,Sandudden,Slutpris,3900000,74.0,2.0
2025-03-05,Konstgjutarvägen 10,Stockholm,Johanneshov,Slutpris,2460000,33.0,1.0
2025-03-05,Lekparksgatan 6,Solna,Järvastaden,Slutpris,4075000,71.5,3.0
2025-03-05,Riddargatan 45,Stockholm,Nedre Östermalm,Slutpris,4100000,27.0,1.0
2025-03-05,Fatburs Brunnsgata 12,Stockholm,Södermalm,Slutpris,5600000,61.0,2.0
2025-03-05,Sigtunagatan 16,Stockholm,Vasastan,Slutpris,7100000,49.0,2.0
2025-03-05,Valborgsmässovägen 9,Stockholm,Midsommarkransen,Slutpris,3730000,51.0,2.0
2025-03-05,Igeldammsgatan 15,Stockholm,Kungsholmen,Slutpris,8500000,54.0,2.0
2025-03-05,Alströmergatan 32H,Stockholm,Kungsholmen,Slutpris,3265000,28.0,1.0
2025-03-05,Igeldammsgatan 38,Stockholm,Kungsholmen,Slutpris,4200000,41.0,2.0
2025-03-05,Stamgatan 82,Stockholm,Östberga,Slutpris,2475000,69.5,3.0
2025-03-05,Styresman Sanders väg 19,Stockholm,Bromma,Slutpris,7350000,116.0,4.0
2025-03-05,Bondegatan 24,Stockholm,Södermalm,Slutpris,4750000,42.0,2.0
2025-03-05,Ringvägen 151A,Stockholm,Södermalm Katarina,Slutpris,4400000,44.0,2.0
2025-03-05,Atlasgatan 7,Stockholm,Vasastan,Slutpris,3300000,28.0,1.0
2025-03-05,Tempeltrappan 2,Stockholm,Vasastan,Slutpris,4150000,37.0,1.5
2025-03-05,Tecknarvägen 7,Solna,Huvudsta,Slutpris,6800000,107.5,5.0
2025-03-05,Rörstrandsgatan 56A,Stockholm,Birkastan,Slutpris,12000000,100.0,4.0
2025-03-05,Strålgatan 23,Stockholm,Essingen,Slutpris,3410000,38.0,2.0
2025-03-05,Fabelvägen 15,Järfälla,Kallhäll,Slutpris,1400000,42.0,1.5
2025-03-05,Solnavägen 41,Solna,Råsunda,Slutpris,6800000,98.0,4.0
2025-03-05,Skeppargatan 102,Stockholm,Östermalm,Slutpris,6225000,56.0,2.0
2025-03-05,Gränsholmsbacken 15,Stockholm,Vårberg,Slutpris,3110000,100.0,4.0
2025-03-05,Alströmergatan 32B,Stockholm,Kungsholmen,Slutpris,3775000,36.0,2.0
2025-03-05,Västmannagatan 95,Stockholm,Vasastan Odenplan,Slutpris,4980000,39.0,2.0
2025-03-05,Helgagatan 36D,Stockholm,Södermalm,Slutpris,4120000,38.5,1.5
2025-03-05,Vikingagatan 20A,Stockholm,Vasastan,Slutpris,3525000,29.0,1.0
2025-03-05,Wollmar Yxkullsgatan 52B,Stockholm,Södermalm Maria,Slutpris,3465000,31.0,2.0
2025-03-05,Fleminggatan 111,Stockholm,Kungsholmen,Slutpris,3750000,38.0,1.0
2025-03-05,Järva Skjutbaneväg 33,Solna,Järvastaden,Slutpris,2130000,30.0,1.0
2025-03-05,Ankdammsgatan 29,Solna,Skytteholm,Slutpris,3950000,87.0,3.0
2025-03-05,Mariagatan 4A,Sundbyberg,Centrala Sundbyberg,Sista bud,2660000,34.8,1.0
2025-03-05,Västmannagatan 51B,Stockholm,Vasastan,Slutpris,7350000,48.0,2.0
2025-03-05,Glidflyktsgatan 2,Stockholm,Skarpnäck,Slutpris,2300000,61.5,2.0
2025-03-05,Modgunnvägen 3,Danderyd,Djursholm,Slutpris,7150000,91.0,3.5
2025-03-05,Gränsvägen 15,Haninge,Västerhaninge,Sista bud,1470000,59.5,3.0
2025-03-05,Sandhamnsgatan 49,Stockholm,Gärdet,Slutpris,5995000,70.0,2.5
2025-03-05,Husarvägen 7,Upplands Väsby,Centralt,Slutpris,1925000,73.0,3.0
2025-03-05,Sätunavägen 22C,Sigtuna,Märsta,Sista bud,1200000,59.5,2.0
2025-03-05,Schlytersvägen 43,Stockholm,Aspudden,Slutpris,2200000,23.0,1.0
2025-03-05,Cedergrensvägen 44,Stockholm,Midsommarkransen,Slutpris,3500000,51.0,2.0
2025-03-05,Celsiusgatan 4,Stockholm,Kungsholmen,Slutpris,4525000,43.5,2.0
2025-03-05,Karlavägen 90,Stockholm,Östermalm Karlaplan,Slutpris,14325000,90.0,3.0
2025-03-05,Knutbyvägen 21E,Norrtälje,Knutbytorg,Slutpris,1500000,56.0,2.0
2025-03-05,Slipgatan 14,Stockholm,Södermalm Högalid,Slutpris,3880000,35.0,2.0
2025-03-05,Boulevarden 91,Täby,Täby Park,Slutpris,6150000,92.5,4.0
2025-03-05,Engelbrektsgatan 43A,Stockholm,Östermalm,Slutpris,8025000,69.0,3.0
2025-03-05,Eskadervägen 40,Täby,Näsby Park,Slutpris,2650000,61.0,2.0
2025-03-05,Dartanjangs gata 48,Stockholm,Annedal,Slutpris,4255000,81.0,3.5
2025-03-05,Hjortängsvägen 2,Nacka,Björknäs,Slutpris,4620000,72.0,4.0
2025-03-05,Östermalmsgatan 31,Stockholm,Östermalm,Slutpris,9500000,64.0,2.0
2025-03-05,Warfvinges väg 3,Stockholm,Kungsholmen,Slutpris,5470000,59.0,3.0
2025-03-05,Hagagatan 50,Stockholm,Vasastan,Slutpris,10700000,89.0,3.0
2025-03-05,Tobaksspinnargatan 1,Stockholm,Södermalm Högalid,Slutpris,4050000,40.0,1.5
2025-03-05,Sigrid Undsets gata 12,Stockholm,Bromma,Slutpris,2800000,55.0,2.0
2025-03-05,Ludvigsbergsgatan 31,Stockholm,Högalid,Slutpris,9200000,81.0,3.0
2025-03-05,Bergakungsvägen 14,Huddinge,Utsälje,Slutpris,3200000,88.0,4.0
2025-03-05,Klippgatan 8A,Solna,C,Slutpris,2700000,46.0,1.0
2025-03-05,Katarina Bangata 31A,Stockholm,Nytorget,Slutpris,11300000,81.0,3.0
2025-03-05,Höglundavägen 13,Haninge,Jordbro,Slutpris,1330000,91.0,4.0
2025-03-05,Murkelvägen 5,Sollentuna,Landsnora,Slutpris,3210000,81.9,3.5
2025-03-05,Gränsgatan 28,Solna,Råsunda,Slutpris,2820000,36.0,1.5
2025-03-05,Vällingbyvägen 136,Stockholm,Vällingby Centrum,Slutpris,2100000,60.0,2.0
2025-03-05,Nytorgsgatan 33,Stockholm,Södermalm,Slutpris,19250000,112.0,4.0
2025-03-05,Solfagravägen 15,Huddinge,Kvarnbergsplan,Slutpris,3150000,78.0,4.0
2025-03-05,Starrbäcksgatan 11C,Sundbyberg,Centrala Sundbyberg,Slutpris,3050000,51.0,2.0
2025-03-05,Sonja Kovalevskys gata 11,Stockholm,Vasastan,Slutpris,4050000,35.0,2.0
2025-03-05,Borensvägen 17,Stockholm,Årsta,Slutpris,3250000,55.0,2.0
2025-03-05,Råsundavägen 172,Solna,Råsunda,Slutpris,2910000,40.0,2.0
2025-03-05,Midsommarvägen 21,Stockholm,Midsommarkransen,Slutpris,3850000,53.0,3.0
2025-03-05,Solgatan 14,Solna,Rudviken,Slutpris,3600000,58.0,2.0
2025-03-05,Hälsingegatan 15,Stockholm,Vasastan,Sista bud,10230000,85.0,3.0
2025-03-05,Götgatan 128,Stockholm,Södermalm,Slutpris,8000000,84.0,4.0
2025-03-05,Hökmossevägen 52,Stockholm,Hökmossen,Slutpris,2900000,54.0,3.0
2025-03-05,Herculesgatan 19,Järfälla,Barkarbystaden,Slutpris,1850000,25.0,1.0
2025-03-05,Njurundagatan 4,Stockholm,Råcksta,Slutpris,1975000,75.0,2.0
2025-03-05,Styrmansgatan 51A,Stockholm,Östermalm,Slutpris,3610000,27.0,1.0
2025-03-05,Rådjursstigen 12,Solna,Bergshamra,Slutpris,4375000,75.5,3.0
2025-03-05,Kinnekullevägen 20,Stockholm,Traneberg,Slutpris,6350000,77.0,4.0
2025-03-05,Kristinebergsvägen 1,Stockholm,Thorildsplan,Slutpris,3350000,36.0,2.0
